design,method,method_label,wrong_order,rho,seed,ate_error,cf_rmse,cf_inconsistency,source
design_ii,cocycles,Cocycles,False,0.9,8,0.011707158759236336,0.2744726538658142,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,9,0.12788495421409607,0.3455154597759247,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,10,0.08267507702112198,0.3068150579929352,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,11,0.06477341055870056,0.26550593972206116,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,12,0.11063462495803833,0.3377256691455841,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,13,0.15204529464244843,0.2888448238372803,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,14,0.21244581043720245,0.6079121828079224,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,15,0.12283917516469955,0.23996210098266602,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,16,0.08539935201406479,0.22349905967712402,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,17,0.11853434145450592,0.29072070121765137,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,18,0.2033928632736206,0.38300374150276184,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles,False,0.9,19,0.11258069425821304,0.3334785997867584,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,0,0.15869010984897614,0.5947587490081787,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,1,0.11425027251243591,0.22208301723003387,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,2,0.04894423857331276,0.24645313620567322,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,3,0.08377212285995483,0.2383342683315277,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,4,0.0561048686504364,0.23822340369224548,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,5,0.052132584154605865,0.22304397821426392,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,6,0.07986433058977127,0.2716582417488098,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,7,0.12402281165122986,0.2478574812412262,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,8,0.09066227823495865,0.23721519112586975,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,9,0.08359371870756149,0.26388421654701233,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,10,0.05746447294950485,0.19436782598495483,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,11,0.055603958666324615,0.24413646757602692,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,12,0.1260564625263214,0.2916417717933655,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,13,0.05070200189948082,0.19615629315376282,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,14,0.11517929285764694,0.2525307834148407,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,15,0.1809452921152115,0.3304997682571411,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,16,0.060161154717206955,0.2161865234375,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,17,0.12962600588798523,0.3862711191177368,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,18,0.07700906693935394,0.1861175149679184,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.1,19,0.13092654943466187,0.2741123139858246,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,0,0.052914366126060486,0.5648137331008911,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,1,0.016715724021196365,0.4627428948879242,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,2,0.12474673986434937,0.5536137819290161,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,3,0.09845638275146484,0.5682333111763,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,4,0.06605376303195953,0.5910306572914124,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,5,0.08112137764692307,0.5396565198898315,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,6,0.023485485464334488,0.5101498961448669,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,7,0.05944707989692688,0.482628732919693,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,8,0.10954704880714417,0.5252907276153564,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,9,0.1918288916349411,0.5860223770141602,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,10,0.05366700887680054,0.4946090281009674,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,11,0.14640916883945465,0.7259974479675293,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,12,0.14350120723247528,0.5264145731925964,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,13,0.09090076386928558,0.5043542385101318,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,14,0.08772426843643188,0.525486409664154,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,15,0.134067565202713,0.6013390421867371,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,16,0.042064715176820755,0.4287625253200531,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,17,0.05676626041531563,0.6825165152549744,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,18,0.03881096467375755,0.47201648354530334,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.3,19,0.14325778186321259,0.5893769860267639,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,0,569.8245849609375,806.6619262695312,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,1,0.024047307670116425,0.8036559820175171,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,2,0.27564531564712524,1.0381830930709839,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,3,0.07401245832443237,0.8329218626022339,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,4,0.13154201209545135,0.9223986864089966,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,5,0.1190592497587204,0.9183445572853088,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,6,0.05516062676906586,1.0586152076721191,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,7,0.03046926110982895,0.7342850565910339,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,8,0.022811811417341232,0.8258000016212463,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,9,0.11233947426080704,0.8415505290031433,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,10,0.10827212780714035,0.7799630761146545,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,11,0.17946971952915192,0.9008303880691528,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,12,0.14621561765670776,0.9051564335823059,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,13,0.03734322637319565,1.0952672958374023,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,14,0.1385803371667862,0.8831921219825745,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,15,0.1900443136692047,1.0903716087341309,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,16,0.05683010816574097,0.7261257171630859,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,17,0.11593639850616455,1.1618525981903076,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,18,0.05317169427871704,0.8081581592559814,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.5,19,0.1598612517118454,0.9259145259857178,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,0,0.26511165499687195,1.2812376022338867,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,1,0.030387960374355316,1.15330171585083,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,2,0.13052955269813538,1.2814717292785645,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,3,0.04912187531590462,1.3505231142044067,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,4,0.03104640170931816,1.4537681341171265,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,5,0.08926268666982651,1.2814487218856812,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,6,0.09093492478132248,1.2894861698150635,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,7,0.09141764789819717,1.1660958528518677,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,8,0.0927332192659378,1.057747483253479,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,9,0.2179761379957199,1.3235599994659424,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,10,0.17884643375873566,1.1754112243652344,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,11,1.5856947898864746,3.4182515144348145,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,12,0.19197705388069153,1.1569275856018066,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,13,0.14180074632167816,1.370344638824463,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,14,0.08439170569181442,1.3856310844421387,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,15,0.04577150568366051,1.236849069595337,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,16,0.061627257615327835,1.162033200263977,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,17,0.09074540436267853,1.4506011009216309,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,18,0.02998536452651024,1.2498266696929932,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.7,19,0.25750043988227844,1.3368852138519287,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,0,0.14505040645599365,1.58468496799469,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,1,0.1467861384153366,1.9524651765823364,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,2,0.14257781207561493,1.6734787225723267,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,3,0.059534959495067596,1.6539313793182373,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,4,0.09315656870603561,1.7412019968032837,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,5,0.1245226189494133,1.8292118310928345,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,6,0.14217814803123474,1.6595598459243774,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,7,0.04996171593666077,1.4640920162200928,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,8,0.04022996127605438,1.524092435836792,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,9,0.15144793689250946,1.6325761079788208,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,10,0.15965743362903595,1.586798071861267,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,11,0.025983605533838272,1.6162220239639282,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,12,0.2666686773300171,1.5464520454406738,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,13,0.28721973299980164,1.650678277015686,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,14,0.19327884912490845,1.6909703016281128,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,15,0.2300461232662201,1.6506890058517456,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,16,0.5187757015228271,2.3667197227478027,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,17,0.08908132463693619,1.708250880241394,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,18,0.05026603117585182,1.7175612449645996,0.0,cocycle_results.pt
design_ii,cocycles,Cocycles (wrong order),True,0.9,19,0.1952960342168808,1.6759611368179321,0.0,cocycle_results.pt
design_ii,ot,OT,False,0.1,0,0.08647038180455927,0.3772109084216032,0.2301306409290604,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,1,0.1697644772898848,0.43673399158600873,0.22603809289373372,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,2,0.06624217586552565,0.3517034028378594,0.21928075749183162,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,3,0.10321748070384931,0.3601321731070671,0.23791069075599897,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,4,0.11128005245566083,0.3743232904758229,0.19946187624367515,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,5,0.18480292083151273,0.43228676889424106,0.20187998975210747,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,6,0.0672760274038017,0.40226883326480767,0.20977512715031088,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,7,0.13113194481080825,0.3757686145040784,0.2201503912694986,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,8,0.046089844390249726,0.3194628308456048,0.20300861064883297,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,9,0.025132917797059753,0.346557630133405,0.1854280561427283,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,10,0.1735393393886803,0.4237483495113463,0.22952409477760785,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,11,0.0565874814209865,0.333968998175494,0.2031178718336172,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,12,0.0443068929831899,0.3670998400502119,0.2477081469479662,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,13,0.11935086239250547,0.375773665557862,0.19827359827322158,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,14,0.10703790399118708,0.3639979263639114,0.23838934764044517,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,15,0.0728082270890247,0.3531420185421472,0.23205490007810003,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,16,0.06285647623325609,0.35284631662091737,0.2222457640401385,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,17,0.07939159168005931,0.3505121937822986,0.24557208516708415,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,18,0.011015057308298262,0.34162666498664634,0.20690076548794817,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.1,19,0.09608311504177745,0.36292770138524855,0.21130381684159472,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,0,0.0896643146597393,0.42646795066170023,0.22109445085066715,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,1,0.15441819118075298,0.49891847629493774,0.24379424712469377,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,2,0.06028431727659842,0.41483062819985583,0.23878128536667137,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,3,0.10078833061569804,0.3915141488666154,0.22497334228135107,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,4,0.11942957912640208,0.45400013472639617,0.24184552386022376,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,5,0.16655585067519643,0.4820239694414488,0.21285677979401335,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,6,0.06476281580646634,0.45401856540498153,0.19695243331699402,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,7,0.13793645663606532,0.4543150917805824,0.23052027441455977,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,8,0.04811511283912671,0.3940469732159837,0.22212111511017257,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,9,0.02768130128902196,0.40886883669703766,0.22130122747974815,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,10,0.18098879527802353,0.4839368219858687,0.2328574543902939,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,11,0.0603128108044724,0.3862549019099467,0.21870581378934298,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,12,0.04566685391590153,0.4158441184945145,0.23356501140701036,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,13,0.13014882483133294,0.4527934563012035,0.1956880509019071,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,14,0.11731757415386951,0.41093759769264615,0.2618503651063451,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,15,0.053200762923836215,0.41177575047678816,0.23412239387462364,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,16,0.07287373757134981,0.4079221341724376,0.24372081649384375,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,17,0.08030628438953176,0.40655016362242224,0.2379247635776697,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,18,0.022897422727900327,0.40316511379399805,0.19198347140101732,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.3,19,0.0991647168483987,0.4229143741174998,0.2031280285905185,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,0,0.08946444321480901,0.5505910730532644,0.2801046834430458,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,1,0.13636740760157184,0.5775560916689344,0.2213059659920645,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,2,0.055482308569308504,0.5205481341075137,0.262052553342041,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,3,0.10064307845196653,0.47728920274478676,0.25667454826384517,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,4,0.12911754078578488,0.5643951701828229,0.27444143974351914,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,5,0.16314270352965315,0.5762291264563327,0.26141829319664883,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,6,0.0634616943782302,0.5680225574641936,0.25122832791455324,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,7,0.1445000228728686,0.5599564415238933,0.2756239992573555,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,8,0.050405656537587475,0.5122283529658311,0.22057735984800547,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,9,0.030178137740703822,0.4953770278736393,0.20685699383780706,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,10,0.19106593342008626,0.5824726949912917,0.24751256648229017,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,11,0.06352114984948823,0.4821242048272627,0.23551915157702297,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,12,0.049805860596125795,0.527692253061434,0.24525384178092513,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,13,0.14028753066312352,0.5645380282706653,0.26851581296377985,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,14,0.12437728772244115,0.4956830581668258,0.2720086840038551,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,15,0.03810866364275737,0.5272086514886216,0.2636289757994704,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,16,0.0901949347994746,0.5306826956016233,0.26977916339171554,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,17,0.08018440210640435,0.4791769281425703,0.2636079688602779,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,18,0.03629725445322156,0.5266728247371969,0.23353516413958636,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.5,19,0.1035793060976794,0.5091148782844065,0.2066049614983011,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,0,0.08523821904053935,0.7209637485475674,0.3717131335110609,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,1,0.11473549719670997,0.7449920783071595,0.31703530428467463,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,2,0.05151291139307079,0.7022948680104162,0.38566674471608275,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,3,0.10204706958593697,0.6255802075728144,0.29721768274952365,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,4,0.1382307949811974,0.6973776327139608,0.31867591257268724,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,5,0.173983248473825,0.7195073862986787,0.313319485951518,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,6,0.0630560524580471,0.692771710345806,0.25090813073660106,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,7,0.15065086133764322,0.728755195910196,0.3754601832675201,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,8,0.0524012326634929,0.6812673396835053,0.2806412789207181,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,9,0.03226103167801087,0.6521631884188476,0.2781960229138432,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,10,0.20290243710918274,0.7182026878284835,0.2963416764610653,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,11,0.06605434282883232,0.6324016453634967,0.29202047932713593,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,12,0.05748255822992719,0.6862321129499168,0.31019652039353307,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,13,0.15002118616122534,0.7287062023587891,0.33844834412164393,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,14,0.12662246259624313,0.6238012256432975,0.27434344964941376,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,15,0.05453357461956769,0.6973381652326539,0.3554414494471143,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,16,0.1122331172565146,0.6883322395962519,0.3183695052947219,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,17,0.07838775809791526,0.6158856345550281,0.28584607135434137,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.7,18,0.050333811311228896,0.6961281092543816,0.2998852628206175,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
